,CHSI_County_Name,CHSI_State_Name,Population_Size,Obesity,No_Exercise,Few_Fruit_Veg,Poverty,No_HS_Diploma,Major_Depression,Diabetes,Non-White,Uninsured,High_Blood_Pres
2975,Okanogan,Washington,39782,19.8,24.0,69.1,18.7,15.4,6.0,7.7,14.0,22.8,22.4
2976,Pacific,Washington,21579,34.9,22.7,74.3,13.7,15.2,6.4,8.0,6.700000000000003,15.8,39.2
2977,Pend Oreille,Washington,12673,21.3,23.7,86.5,15.0,13.1,6.2,8.8,5.700000000000003,16.3,32.2
2978,Pierce,Washington,753787,23.9,17.7,77.1,10.7,8.4,5.9,7.2,19.900000000000006,11.9,24.7
2980,Skagit,Washington,113171,23.3,15.2,75.3,11.5,10.6,6.0,6.6,6.299999999999997,14.1,28.2
2981,Skamania,Washington,10664,19.7,19.8,81.3,10.9,9.5,6.1,4.1,4.299999999999997,13.0,20.2
2982,Snohomish,Washington,655944,22.2,17.1,78.8,9.4,7.1,5.9,5.5,14.5,11.8,23.0
2983,Spokane,Washington,440706,21.4,18.4,76.3,12.8,7.1,6.0,6.5,8.0,12.5,24.3
2984,Stevens,Washington,42013,26.6,25.1,74.8,14.6,9.6,6.0,6.9,8.700000000000003,16.4,33.3
2985,Thurston,Washington,228867,23.7,14.6,73.8,9.0,7.0,6.1,6.3,13.099999999999994,16.6,25.9
2987,Walla Walla,Washington,57558,18.9,15.8,79.7,14.0,11.9,6.0,6.7,5.900000000000006,15.2,26.9
2988,Whatcom,Washington,183471,18.0,15.3,74.0,13.0,7.9,6.1,4.6,9.5,13.0,26.3
2989,Whitman,Washington,40170,15.8,13.0,75.5,15.8,3.6,6.3,4.3,12.599999999999994,13.8,15.6
2990,Yakima,Washington,231586,26.2,23.8,79.1,17.9,18.5,5.5,7.9,9.599999999999994,22.5,27.0
2992,Berkeley,West Virginia,93394,28.5,30.8,81.9,11.6,15.0,7.2,8.0,7.599999999999994,9.6,25.1
2993,Boone,West Virginia,25703,32.2,37.3,84.2,18.4,25.4,7.4,13.4,1.2000000000000028,15.2,41.9
2995,Brooke,West Virginia,24515,28.7,32.8,82.3,11.7,14.5,7.6,11.2,1.7999999999999972,9.5,26.7
2996,Cabell,West Virginia,94031,25.9,22.5,80.9,17.6,13.5,7.5,9.8,6.299999999999997,11.9,30.4
3000,Fayette,West Virginia,46823,30.4,32.2,79.0,20.2,21.9,7.5,10.5,6.599999999999994,16.2,31.9
3003,Greenbrier,West Virginia,35027,28.6,33.1,78.6,16.1,19.0,7.6,11.4,4.599999999999994,13.5,34.5
3004,Hampshire,West Virginia,22025,27.1,21.1,71.4,14.1,19.8,7.3,9.5,2.200000000000003,11.6,31.2
3005,Hancock,West Virginia,31350,26.4,28.6,84.8,10.8,12.5,7.6,7.8,3.200000000000003,10.7,20.8
3007,Harrison,West Virginia,68369,26.6,27.0,80.6,16.7,15.0,7.4,9.5,3.299999999999997,13.8,32.4
3008,Jackson,West Virginia,28403,27.8,28.9,79.2,14.9,15.8,7.4,8.4,1.2999999999999972,10.5,30.4
3009,Jefferson,West Virginia,49206,27.0,22.5,76.1,9.3,14.1,7.3,10.4,8.5,8.9,28.8
3010,Kanawha,West Virginia,193559,27.5,26.9,77.4,15.2,14.3,7.5,10.3,9.700000000000003,11.7,33.2
3012,Lincoln,West Virginia,22374,32.4,30.5,85.2,21.4,26.1,7.4,11.0,0.5999999999999943,16.8,28.6
3013,Logan,West Virginia,36237,38.7,34.3,82.9,21.0,26.3,7.5,12.5,3.299999999999997,17.1,41.7
3014,McDowell,West Virginia,24273,31.0,39.0,80.6,32.4,35.5,7.5,15.5,11.299999999999997,22.9,44.9
3015,Marion,West Virginia,56509,25.7,28.4,76.9,16.2,14.3,7.6,6.5,4.700000000000003,12.9,31.0
3016,Marshall,West Virginia,34337,22.7,24.3,81.6,14.9,14.4,7.5,9.5,1.5999999999999943,12.8,28.7
3017,Mason,West Virginia,25761,31.1,29.0,77.9,17.2,19.7,7.5,12.1,1.5,12.3,29.7
3018,Mercer,West Virginia,61589,23.1,29.3,78.8,18.8,19.8,7.5,12.6,7.400000000000006,14.1,35.7
3019,Mineral,West Virginia,27028,27.0,24.3,82.3,13.9,13.8,7.4,6.1,3.9000000000000057,11.9,32.5
3020,Mingo,West Virginia,27210,35.4,42.7,85.9,24.7,27.8,7.3,12.8,3.5,18.0,41.0
3021,Monongalia,West Virginia,84386,24.2,18.3,76.9,15.3,9.8,7.6,7.9,7.200000000000003,10.9,23.1
3024,Nicholas,West Virginia,26464,26.7,33.9,79.6,19.2,21.3,7.5,9.9,1.0,15.9,37.3
3025,Ohio,West Virginia,45112,23.4,22.1,84.4,14.6,11.7,7.5,10.4,5.5,9.3,28.7
3029,Preston,West Virginia,30115,29.6,25.9,79.3,16.1,18.4,7.5,7.7,0.9000000000000057,12.7,27.9
3030,Putnam,West Virginia,54443,23.7,25.9,83.5,9.7,11.2,7.3,9.5,2.4000000000000057,8.7,32.8
3031,Raleigh,West Virginia,79167,26.1,30.4,80.7,18.0,20.0,7.6,11.4,10.099999999999994,14.4,36.8
3032,Randolph,West Virginia,28571,26.5,32.5,73.5,17.4,18.6,7.5,8.2,2.0,13.9,36.4
3039,Upshur,West Virginia,23712,26.2,28.0,82.7,18.8,16.9,7.4,10.7,1.7000000000000028,14.1,25.8
3040,Wayne,West Virginia,42091,31.1,32.6,83.4,17.3,20.6,7.4,9.1,1.2999999999999972,13.5,38.6
3044,Wood,West Virginia,87047,25.0,25.9,77.7,14.0,13.2,7.4,9.8,2.5999999999999943,11.4,32.6
