,CHSI_County_Name,CHSI_State_Name,Population_Size,Obesity,No_Exercise,Few_Fruit_Veg,Poverty,No_HS_Diploma,Major_Depression,Diabetes,Non-White,Uninsured,High_Blood_Pres
2017,Morton,North Dakota,25528,25.6,23.9,79.3,9.5,13.67518019429646,5.695706675023503,5.5,4.900000000000006,8.476966468191788,26.8
2018,Mountrail,North Dakota,6513,33.2,34.8,73.8,13.6,14.739751266697374,5.573468447719945,7.1,33.099999999999994,17.21173038538308,24.0
2021,Pembina,North Dakota,8038,24.2,25.8,72.0,8.6,14.66782781786514,5.9343120179149045,8.0,3.799999999999997,9.368001990544911,27.7
2022,Pierce,North Dakota,4291,22.2,26.4,86.1,11.0,17.19878816126777,5.8261477511069675,8.2,2.299999999999997,13.050570962479608,30.4
2023,Ramsey,North Dakota,11429,25.8,24.0,80.3,12.7,13.903228628926415,5.6960363986350515,7.2,9.799999999999997,9.957126607752208,23.1
2024,Ransom,North Dakota,5810,24.2,28.4,73.9,8.2,13.476764199655767,5.8347676419965575,6.6,1.2000000000000028,6.179001721170396,30.8
2026,Richland,North Dakota,17340,24.8,23.9,78.2,9.7,10.801614763552479,5.657439446366782,3.7,4.099999999999994,6.251441753171857,23.0
2027,Rolette,North Dakota,13864,37.2,29.3,81.0,23.9,15.132717830351991,5.0201961915753035,13.7,74.9,22.04270051933064,21.9
2028,Sargent,North Dakota,4150,23.2,31.7,74.0,7.5,13.44578313253012,5.734939759036144,4.6,1.2000000000000028,7.566265060240964,25.8
2032,Stark,North Dakota,22073,22.6,18.4,75.4,11.3,13.34209214877905,5.75363566348027,4.5,2.0999999999999943,8.630453495220406,23.3
2034,Stutsman,North Dakota,20835,25.6,22.8,78.4,10.6,13.31893448524118,5.8987281017518605,7.8,2.5,8.45692344612431,31.2
2036,Traill,North Dakota,8321,27.9,21.1,79.3,8.8,11.056363417858432,5.8045907943756765,6.4,1.4000000000000057,7.318831871169331,18.1
2037,Walsh,North Dakota,11607,19.3,25.9,78.1,10.6,16.72266735590592,5.815456190230034,8.5,2.299999999999997,10.3041268200224,27.7
2038,Ward,North Dakota,55767,22.5,21.6,78.4,10.1,8.130256244732548,5.531945415747665,5.6,7.200000000000003,9.236645327882082,22.4
2039,Wells,North Dakota,4574,29.1,27.6,73.6,11.2,20.74770441626585,6.034105815478793,6.4,0.9000000000000057,8.35155225185833,33.1
2040,Williams,North Dakota,19282,24.3,21.4,77.8,11.2,12.31200082978944,5.751478062441655,5.0,7.299999999999997,10.216782491442796,26.7
2049,Butler,Ohio,350412,28.8,23.2,76.6,8.9,10.55386231065146,6.765464653036997,6.8,10.0,8.603586635160896,24.5
2052,Clark,Ohio,142376,35.5,21.1,73.0,11.3,12.593414620441648,6.864218688543013,8.9,11.5,10.07754115862224,28.7
2053,Clermont,Ohio,190589,22.4,20.0,74.6,6.9,11.791866267203249,6.708152096920599,4.1,3.0999999999999943,8.057128165843778,20.1
2055,Columbiana,Ohio,110928,19.2,28.4,76.9,11.5,13.449264387710947,7.028883600173086,7.1,3.5999999999999943,11.035085821433723,22.3
2058,Cuyahoga,Ohio,1335317,23.6,24.6,77.3,13.5,12.433901463098275,6.842869520870325,7.5,32.8,11.914099798025488,26.0
2061,Delaware,Ohio,150268,20.2,12.7,74.7,4.6,4.553198285729497,6.702691191737429,5.6,8.700000000000003,5.402347805254612,22.7
2063,Fairfield,Ohio,138423,23.5,22.4,75.0,6.9,8.204561380695404,6.848572852777357,8.3,8.200000000000003,6.806672301568381,27.5
2065,Franklin,Ohio,1090771,23.3,23.0,76.7,12.0,9.177636735850147,6.709382629351166,6.2,25.799999999999997,11.332351153450174,22.9
2069,Greene,Ohio,151996,22.6,19.5,72.8,8.2,7.7330982394273535,6.906760704229059,8.5,10.900000000000006,7.746256480433695,21.2
2071,Hamilton,Ohio,806652,22.5,23.0,73.5,11.5,11.306238625826255,6.763387433490527,7.6,28.099999999999994,10.500190912562047,24.7
2083,Lake,Ohio,232466,15.8,23.9,80.0,6.3,9.469771923636145,7.004034998666471,8.1,4.900000000000006,6.347594917106157,19.5
2085,Licking,Ohio,154806,27.9,26.5,77.7,8.4,10.111365192563596,6.8091676033228685,9.3,4.599999999999994,7.823340180613155,25.2
2087,Lorain,Ohio,296307,25.8,27.2,78.6,9.8,11.33587799140756,6.803416726570753,6.8,11.700000000000003,11.116173428234905,26.7
2088,Lucas,Ohio,448229,25.9,26.6,79.8,12.8,11.028737542640034,6.724018303144151,8.6,21.299999999999997,12.644429521516903,23.4
2090,Mahoning,Ohio,254274,22.5,27.5,78.1,12.9,11.7715535210049,6.985377978086631,7.4,17.900000000000006,11.289789754359472,25.3
2092,Medina,Ohio,167010,21.3,21.0,74.0,5.4,7.451050835279324,6.8229447338482725,6.5,3.0,6.743308783905155,20.6
2095,Miami,Ohio,101619,29.7,16.3,77.1,8.1,11.659236953719285,6.893395920054321,6.8,4.299999999999997,7.455298713823202,24.1
2097,Montgomery,Ohio,547435,24.2,25.0,76.6,11.2,10.946139724350838,6.850493665914676,8.0,23.900000000000006,9.6131960872067,25.7
2107,Portage,Ohio,155631,21.7,16.6,77.1,8.6,8.962867295076174,6.981256947523308,4.6,6.200000000000003,8.353091607713116,21.1
2110,Richland,Ohio,127949,22.4,27.0,77.2,11.1,13.455361120446426,6.923852472469499,6.4,11.599999999999994,9.456111419393665,25.3
2116,Stark,Ohio,380608,22.8,29.6,77.1,9.8,11.22572305364049,6.914200437195224,8.1,9.799999999999997,9.27463426937952,27.1
2117,Summit,Ohio,546604,21.0,24.9,77.0,11.1,9.63403121821282,6.870604679072967,6.9,17.200000000000003,8.550980234319544,24.1
2118,Trumbull,Ohio,219296,30.1,25.8,79.1,11.0,12.10966000291843,6.9910075879177,7.8,9.700000000000003,11.24553115423902,32.4
2119,Tuscarawas,Ohio,91944,33.9,28.9,85.0,9.7,13.407073871051944,6.913991125032629,7.3,2.0999999999999943,8.78904550596015,26.1
2123,Warren,Ohio,196622,19.2,19.3,72.5,5.1,9.042223148986379,6.75051621893786,6.2,7.099999999999994,6.847656925471209,20.3
2124,Washington,Ohio,62210,19.9,26.5,75.5,11.2,10.663880405079569,7.043883619996786,9.5,2.5,10.614049188233404,23.7
2125,Wayne,Ohio,113697,24.3,29.7,80.4,8.6,12.9009560498518,6.7108191069245455,9.2,3.200000000000003,7.527903110900024,22.5
2127,Wood,Ohio,123929,24.0,23.4,83.1,7.7,6.9208982562596315,6.9693130744216445,5.9,3.9000000000000057,8.393515642020835,24.2
2129,Adair,Oklahoma,21988,31.3,39.7,82.8,19.9,20.665817718755687,5.744042204839003,9.4,49.0,23.712934327815173,45.6
2133,Beckham,Oklahoma,18880,24.1,34.3,82.8,16.1,15.889830508474576,6.064618644067797,9.1,6.299999999999997,18.135593220338983,32.6
2135,Bryan,Oklahoma,37815,20.9,34.7,85.6,17.2,16.427343646701047,6.1192648419939175,7.9,18.599999999999994,18.127727092423644,34.3
2136,Caddo,Oklahoma,30229,28.5,31.9,86.8,18.8,15.352806907274472,5.938006550001654,10.5,31.400000000000006,21.906116642958747,41.0
2137,Canadian,Oklahoma,98701,21.7,25.1,84.3,9.2,8.326156776527087,6.082005248173777,5.8,11.900000000000006,11.049533439377514,24.2
2138,Carter,Oklahoma,47125,22.0,35.9,84.9,15.8,15.390981432360743,6.075331564986738,7.8,20.900000000000006,17.29867374005305,33.2
2139,Cherokee,Oklahoma,44671,26.1,33.2,83.9,19.2,13.979987016184998,6.015088088469029,8.9,41.5,21.25987777305187,30.6
2140,Choctaw,Oklahoma,15297,22.3,35.9,81.4,22.0,20.65764528992613,6.073086226057397,7.6,30.400000000000006,23.030659606458784,32.5
2142,Cleveland,Oklahoma,224898,20.0,23.4,84.4,10.2,7.5216320287419185,6.201478003361524,4.7,16.0,12.695977732127453,24.1
2144,Comanche,Oklahoma,112429,23.7,30.1,83.3,16.6,8.84113529427461,5.719164984123314,8.8,32.2,17.475028684769946,28.9
2146,Craig,Oklahoma,15078,22.5,39.5,85.0,15.2,15.857540787902904,6.194455498076668,7.7,29.599999999999994,16.06977052659504,32.4
2147,Creek,Oklahoma,68708,26.7,34.7,84.8,13.8,14.974966525004366,6.066251382662863,6.6,16.799999999999997,15.513477324329045,32.6
2148,Custer,Oklahoma,25208,24.3,28.7,81.7,16.3,11.190891780387178,6.140907648365598,7.2,12.200000000000003,18.83132338940019,29.6
2149,Delaware,Oklahoma,39146,25.0,39.1,86.8,16.9,17.05665968425893,6.235630715781944,11.2,28.900000000000006,20.170643233025086,31.0
2152,Garfield,Oklahoma,56958,28.8,28.0,84.5,14.1,11.938621440359563,6.069384458723972,7.0,9.5,15.595702096281471,27.7
2153,Garvin,Oklahoma,27228,25.0,35.5,81.3,15.8,18.525047744968415,6.1921551344204495,10.8,13.5,17.28735125605994,34.6
2154,Grady,Oklahoma,49369,26.7,29.6,83.9,12.6,13.330227470679981,6.084790050436509,6.9,11.400000000000006,14.565820656687395,26.5
2160,Hughes,Oklahoma,13835,22.7,32.0,88.0,19.4,20.1301048066498,6.288398988073726,6.2,25.400000000000006,21.452837007589448,31.8
2161,Jackson,Oklahoma,26518,25.4,30.6,77.9,14.9,12.893129195263594,5.705558488573799,10.4,13.5,18.745757598612265,30.4
2164,Kay,Oklahoma,46480,25.4,29.9,83.3,15.9,12.61617900172117,6.000430292598968,9.5,14.200000000000003,17.923838209982787,30.6
2165,Kingfisher,Oklahoma,14302,27.0,29.1,75.4,10.5,12.403859600055936,6.111033421899035,5.0,6.5,15.417424136484408,31.2
2168,Le Flore,Oklahoma,49528,27.5,38.3,84.9,18.7,19.43748990470037,6.020836698433209,10.7,18.200000000000003,19.22750767242772,26.4
2169,Lincoln,Oklahoma,32311,30.8,34.9,82.7,14.0,14.95465940391817,6.081520225310266,9.0,12.599999999999994,16.817801986939433,30.5
2170,Logan,Oklahoma,36894,25.2,33.8,89.8,13.1,11.636038380224427,6.133788691928227,6.2,17.200000000000003,14.86420556187998,27.0
2172,McClain,Oklahoma,30096,25.7,28.2,82.2,10.9,13.81911217437533,6.107123870281765,6.9,10.400000000000006,15.247873471557682,27.4
2173,McCurtain,Oklahoma,33992,29.9,35.9,85.5,21.5,20.022358201929865,5.92492351141445,7.2,28.0,24.217462932454694,33.9
2174,McIntosh,Oklahoma,19965,26.1,40.5,85.8,18.1,20.040070122714752,6.326070623591285,9.3,25.900000000000006,19.834710743801654,43.8
2177,Mayes,Oklahoma,39471,23.7,31.8,90.6,15.4,15.973752881862632,6.085480479339261,9.4,27.700000000000003,17.06569380051177,28.5
2178,Murray,Oklahoma,12880,19.2,31.2,78.8,14.5,17.569875776397513,6.25,11.1,18.200000000000003,18.206521739130434,30.7
2179,Muskogee,Oklahoma,70607,28.0,36.1,85.9,17.8,16.482784992989362,6.0744685371138845,9.2,34.900000000000006,17.719206310988994,33.6
2181,Nowata,Oklahoma,10864,33.6,33.1,89.3,14.3,16.227908689248896,6.139543446244477,12.2,26.099999999999994,15.776877761413843,32.2
2182,Okfuskee,Oklahoma,11434,23.3,33.5,85.8,20.5,20.998775581598743,6.253279692146231,13.9,32.0,21.374846947699844,31.0
2183,Oklahoma,Oklahoma,684543,22.8,30.6,83.9,15.5,11.348447066144859,5.97581159985567,7.0,25.700000000000003,16.184228017816267,25.5
2184,Okmulgee,Oklahoma,39732,28.5,37.7,80.3,18.3,16.437632135306554,6.035437430786268,10.4,29.299999999999997,18.514044095439445,35.3
2185,Osage,Oklahoma,45416,30.7,33.2,88.1,13.1,13.442399154483,6.215871058657742,10.4,32.0,16.210146203980976,36.8
2186,Ottawa,Oklahoma,32866,25.3,32.1,83.2,16.5,16.028722692143855,6.057932209578287,10.8,24.799999999999997,19.908111726404186,33.3
2188,Payne,Oklahoma,69151,21.2,23.3,85.0,17.0,7.39541004468482,6.371563679484028,6.0,14.900000000000006,14.7127301123628,24.2
2189,Pittsburg,Oklahoma,44641,26.3,33.8,82.6,16.5,16.54756837884456,6.296901951121167,7.2,21.700000000000003,16.704374901995923,36.4
2190,Pontotoc,Oklahoma,35346,25.8,30.0,88.5,17.0,13.984609291008884,6.102529281955525,7.1,23.900000000000006,17.34001018502801,35.2
2191,Pottawatomie,Oklahoma,68272,27.0,31.7,83.7,15.0,13.43010311694399,6.075697211155378,9.5,20.299999999999997,16.501640496836185,27.7
2194,Rogers,Oklahoma,80757,23.7,29.2,88.9,9.4,10.838688906224847,6.049011231224538,8.9,19.299999999999997,11.72653763760417,29.0
2195,Seminole,Oklahoma,24770,31.2,35.0,82.4,20.9,17.472749293500204,5.98304400484457,8.6,28.0,20.734759790068633,34.8
2196,Sequoyah,Oklahoma,40868,27.7,33.1,84.8,18.2,19.756288538709992,6.04140158559264,10.2,30.299999999999997,19.67064696094744,36.5
2197,Stephens,Oklahoma,42946,28.3,36.6,86.3,14.3,15.708098542355517,6.212452847762306,10.2,10.5,16.90960741396172,32.3
2198,Texas,Oklahoma,20112,20.6,30.4,84.0,11.9,17.019689737470166,5.727923627684964,5.5,3.799999999999997,19.689737470167064,21.0
2200,Tulsa,Oklahoma,572059,22.1,27.6,83.7,13.2,9.717179521692692,5.958126696721842,6.9,22.400000000000006,14.768231948103255,26.8
2201,Wagoner,Oklahoma,64183,24.7,28.4,89.2,10.2,12.230652976644905,6.046772509854635,7.9,19.099999999999994,13.260520698627362,30.6
2202,Washington,Oklahoma,49149,20.1,29.6,77.9,12.2,10.073450121060448,6.207654275773668,9.9,18.0,14.567946448554395,33.8
2205,Woodward,Oklahoma,19088,29.8,28.0,84.1,12.8,13.453478625314332,6.160938809723386,9.0,5.799999999999997,15.156119027661358,30.8
2207,Benton,Oregon,78640,14.6,14.5,71.1,11.4,4.169633774160732,7.552136317395727,4.1,9.599999999999994,11.476347914547304,18.8
2208,Clackamas,Oregon,368470,20.6,15.8,74.3,8.4,7.490162021331452,7.301272830895324,4.5,7.400000000000006,9.468613455640893,22.0
2209,Clatsop,Oregon,36798,22.6,15.6,75.4,12.2,9.919017337898799,7.484102396869395,7.7,4.700000000000003,12.851241915321484,21.7
2210,Columbia,Oregon,48065,28.7,16.7,77.6,8.6,9.57245396858421,7.277644855924269,7.7,4.599999999999994,8.665349006553626,31.2
2211,Coos,Oregon,64711,23.1,21.8,73.0,15.0,13.139960748558977,7.647849670071549,9.4,6.400000000000006,13.90644558112222,32.0
2213,Curry,Oregon,22427,17.5,20.9,64.0,12.4,13.907343826637536,7.896731618138851,8.1,5.0,14.830338431355065,32.3
2214,Deschutes,Oregon,141382,16.4,13.9,75.0,10.3,7.9628241218825595,7.420322247527975,4.5,4.400000000000006,9.79686240115432,22.2
2215,Douglas,Oregon,104202,27.5,23.1,79.3,14.0,13.27805608337652,7.510412468090824,7.8,5.0,13.014145601811865,34.0
2220,Jackson,Oregon,195322,21.5,16.5,75.0,13.3,10.232846274357216,7.408279661277276,7.4,5.200000000000003,14.045012850574947,26.8
2221,Jefferson,Oregon,20100,30.5,26.8,76.4,14.4,14.796019900497512,6.91044776119403,10.4,18.599999999999994,19.82089552238806,27.2
2222,Josephine,Oregon,80761,23.0,20.7,72.6,15.2,12.901028961998984,7.550674211562512,7.4,4.5,15.225170565000434,28.0
2223,Klamath,Oregon,66192,24.2,23.6,76.2,15.3,12.190294899685762,7.235013294657964,7.1,8.299999999999997,16.24063330916123,29.8
2225,Lane,Oregon,335180,22.5,17.5,75.7,13.8,8.363267498060743,7.4950772719135985,5.9,7.700000000000003,12.450026851244107,24.7
2226,Lincoln,Oregon,45994,25.0,20.1,79.2,14.1,10.936209070748358,7.683610905770317,8.2,6.799999999999997,14.686698264991085,32.5
2227,Linn,Oregon,108914,29.9,21.0,75.5,11.9,12.092109370696145,7.247002221936574,7.8,4.900000000000006,11.799217731421122,26.2
2228,Malheur,Oregon,31330,28.1,30.0,78.7,18.3,17.992339610596872,6.996488988190233,6.3,5.900000000000006,20.702202361953397,27.2
2229,Marion,Oregon,305265,25.2,20.9,74.9,14.1,13.04505921084959,6.996216402142401,7.7,7.400000000000006,15.982179417882822,24.4
2231,Multnomah,Oregon,672906,19.4,16.1,72.6,12.9,9.929618698599803,7.3674480536657425,6.0,16.5,12.616621043652456,21.2
2232,Polk,Oregon,70295,20.0,19.2,73.4,10.3,9.30791663702966,7.327690447400243,6.3,6.400000000000006,11.760438153495981,23.6
2234,Tillamook,Oregon,25277,22.7,22.7,72.8,11.7,11.373976342129207,7.623531273489734,4.3,4.0,13.213593385290975,28.7
2235,Umatilla,Oregon,73878,26.1,25.9,79.6,13.8,14.127345082433202,7.012913181190611,7.0,6.700000000000003,15.9086602236119,28.0
2236,Union,Oregon,24540,21.0,20.0,78.6,13.0,9.258353708231459,7.32681336593317,5.3,4.599999999999994,13.728606356968214,25.3
2238,Wasco,Oregon,23593,24.6,23.6,76.0,13.4,12.12647819268427,7.307252151061755,8.0,7.299999999999997,16.034416988089685,27.7
2239,Washington,Oregon,499794,19.6,15.5,71.8,8.7,7.26199194067956,7.059708599943177,5.0,13.299999999999997,10.668195296462143,20.2
2241,Yamhill,Oregon,92196,26.0,21.2,73.8,10.9,10.913705583756345,7.1651698555251855,7.0,5.200000000000003,11.508091457330035,21.3
2242,Adams,Pennsylvania,99749,26.5,22.7,73.4,7.5,13.64023699485709,5.65519453829111,9.1,3.4000000000000057,8.945453087248994,24.3
2243,Allegheny,Pennsylvania,1235841,20.9,23.1,73.6,10.8,9.538767527537928,5.74556111991753,8.4,16.400000000000006,7.693060838732491,26.9
2244,Armstrong,Pennsylvania,70586,31.5,31.7,80.9,11.1,14.328620406312867,5.812767404301137,11.5,1.5999999999999943,9.749808743943559,29.0
2245,Beaver,Pennsylvania,177377,25.7,26.4,76.0,10.5,11.624393241513838,5.76737683014145,10.0,7.5,8.840492284794534,27.6
2247,Berks,Pennsylvania,396314,25.1,24.4,69.6,10.1,14.681035744384502,5.577395701388292,8.6,7.400000000000006,10.02235601063803,27.6
2248,Blair,Pennsylvania,126795,23.2,25.3,80.3,12.3,11.317480973224496,5.732875902046611,10.6,2.5,8.43014314444576,27.5
2250,Bucks,Pennsylvania,621342,18.4,21.3,71.9,5.6,7.800534971078729,5.603516259966331,6.3,7.700000000000003,6.964763367034579,24.7
2251,Butler,Pennsylvania,182087,25.2,19.8,75.3,8.2,8.91222327788365,5.628078885367984,7.4,2.4000000000000057,5.529225040777211,27.0
2252,Cambria,Pennsylvania,148073,26.1,26.5,81.9,11.8,14.155855557731659,5.841713209025278,7.8,4.299999999999997,9.075928764865978,28.0
2255,Centre,Pennsylvania,140561,21.8,15.5,66.6,11.5,6.478326135983665,5.952575750030236,5.4,8.700000000000003,8.84740432979276,21.5
2256,Chester,Pennsylvania,474027,15.4,17.8,74.0,5.3,7.066475116396323,5.520571613009386,6.0,10.400000000000006,7.1219571880926615,24.9
2258,Clearfield,Pennsylvania,82783,26.6,25.6,78.5,12.8,14.889530459152242,5.826075401954508,9.6,2.700000000000003,9.896959520674535,35.4
2261,Crawford,Pennsylvania,89442,25.8,24.4,80.5,12.3,12.38120793363297,5.6449989937613205,5.8,3.0,10.931106191722009,33.2
2262,Cumberland,Pennsylvania,223089,22.0,21.1,73.8,6.2,9.495761781172536,5.768101520021157,7.0,6.0,6.201112560457934,26.3
2263,Dauphin,Pennsylvania,253995,26.9,22.0,77.4,8.9,11.40494891631725,5.592236067639127,7.4,22.200000000000003,10.382487844248903,29.6
2264,Delaware,Pennsylvania,555648,24.5,24.5,76.1,8.9,8.899339149965446,5.523460896106887,7.0,23.299999999999997,7.522568244644091,28.5
2266,Erie,Pennsylvania,280446,21.5,24.8,78.4,12.6,10.034730393729987,5.572908866591073,7.9,8.599999999999994,10.732190867404064,25.0
2267,Fayette,Pennsylvania,146142,29.8,29.5,79.9,15.9,17.001272734737448,5.784100395505741,8.5,5.099999999999994,13.055110782663437,27.6
2269,Franklin,Pennsylvania,137409,26.0,22.9,75.2,8.2,14.60603017269611,5.65319593330859,6.3,4.400000000000006,8.562757897954283,26.6
2273,Indiana,Pennsylvania,88703,21.9,22.3,83.7,14.2,12.12811291613587,5.838584940757359,7.5,3.200000000000003,11.45057100661759,23.1
2276,Lackawanna,Pennsylvania,209525,21.6,26.0,72.0,10.2,12.500178976255816,5.776398997732968,7.4,3.4000000000000057,8.703018732848108,32.1
2277,Lancaster,Pennsylvania,490562,22.2,24.8,73.9,8.3,14.762048426090892,5.462306497445787,6.8,6.5,10.765407838356824,21.7
2278,Lawrence,Pennsylvania,92809,27.0,29.2,82.9,12.2,12.760615888545294,5.719272915342262,9.3,5.0,9.451669557909256,28.0
2279,Lebanon,Pennsylvania,125578,24.1,22.1,72.5,8.7,14.822660020067211,5.692876140725287,7.2,3.799999999999997,10.60536081160713,21.8
2280,Lehigh,Pennsylvania,330433,25.0,21.6,77.7,9.6,12.903977508299716,5.605069711560286,6.4,9.700000000000003,10.432069436164063,23.5
2281,Luzerne,Pennsylvania,312861,23.7,26.1,76.1,10.8,13.490655594657053,5.836777354799735,10.1,3.700000000000003,8.050540016173317,30.1
2282,Lycoming,Pennsylvania,118395,27.8,22.5,81.9,11.3,13.166941171502176,5.705477427256218,10.2,5.799999999999997,9.676084294100258,29.2
2284,Mercer,Pennsylvania,119598,25.7,25.9,81.8,12.3,11.65571330624258,5.696583554908945,9.5,6.799999999999997,9.497650462382314,25.2
2286,Monroe,Pennsylvania,163234,25.9,23.7,72.3,8.7,10.55784946763542,5.536224070965607,7.3,14.599999999999994,10.217846772118554,27.3
2287,Montgomery,Pennsylvania,775883,17.1,17.2,73.0,5.5,7.907635558454046,5.614892967109732,6.4,14.5,6.454968081527756,26.4
2289,Northampton,Pennsylvania,287767,24.7,22.6,73.4,7.7,13.058133837444878,5.6875875274093275,7.6,7.099999999999994,7.5922534550521785,28.6
2290,Northumberland,Pennsylvania,92610,27.8,23.4,85.1,10.2,16.000431918799265,5.855739121045243,7.2,2.700000000000003,10.209480617643884,27.3
2291,Perry,Pennsylvania,44728,28.3,22.6,75.7,7.9,13.814612770524057,5.638526202825971,7.5,1.4000000000000057,7.851904847075657,17.5
2292,Philadelphia,Pennsylvania,1463281,26.4,28.4,74.5,20.1,18.40118200126975,5.434021216704106,8.4,52.6,17.245149769593127,30.4
2295,Schuylkill,Pennsylvania,147447,24.5,23.8,84.3,10.3,16.592402693849316,5.9011034473404,7.7,3.5,8.588170664713422,24.5
2297,Somerset,Pennsylvania,78907,21.1,23.1,79.5,12.3,16.16206420216204,5.861330426958318,3.2,2.9000000000000057,11.322189412853104,24.8
2300,Tioga,Pennsylvania,41649,28.0,27.8,78.3,12.0,13.020720785613099,5.726428005474321,6.3,2.0999999999999943,11.361617325746117,21.7
2302,Venango,Pennsylvania,55928,19.3,23.7,79.4,13.1,13.292089829781148,5.730582177084823,7.4,2.4000000000000057,10.479545129452154,26.4
2304,Washington,Pennsylvania,206406,25.4,28.5,76.6,9.7,12.24625253141866,5.787622452835674,9.0,4.799999999999997,6.349621619526564,29.7
